Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_NAME,FK_IM_SPEC_MASTER_DESC,FK_IM_SPEC_OPTIONS_DESC,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6347,Copper Earthing Electrode,Usage/Application,For Earthing,3000,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6348,Copper Earthing Electrode,Brand,Amplec,6000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6349,Copper Earthing Electrode,Material,Copper,1020,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6349,Copper Earthing Electrode,Brand,VRM Structures,1020,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6349,Copper Earthing Electrode,Diameter,17.2 mm,1020,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6350,Copper Coated Earthing Electrode,Usage/Application,Construction,285,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6351,Copper Earthing Electrode,Usage/Application,Construction,285,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6352,Copper Earthing Electrode,Material,GI,8000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6353,Copper Chemical Earthing,Size of Conductor,30 x 6 mm,15500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6353,Copper Chemical Earthing,Material,Copper,15500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6353,Copper Chemical Earthing,Usage/Application,"Industrial,Commercial,Domestic etc",15500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6354,Copper Pipe Earthing,Usage/Application,"Industrial, Commercial, Domestic etc",10500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6355,Copper  Earthing Electrode,Usage/Application,Earthing,5000,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6356,Copper 1 Meter Chemical Earthing,Shape,Round,3000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6356,Copper 1 Meter Chemical Earthing,Material,Copper,3000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6356,Copper 1 Meter Chemical Earthing,Brand,Bhoomi,3000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6356,Copper 1 Meter Chemical Earthing,Usage/Application,Earthing,3000,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6357,Copper 2 Meter Chemical Earthing,Brand,Bhoomi,4500,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6357,Copper 2 Meter Chemical Earthing,Usage/Application,Earthing,4500,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6358,Copper 3 Meter Chemical Earthing,Brand,Bhoomi,7500,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6358,Copper 3 Meter Chemical Earthing,Usage/Application,Earthing,7500,Unit
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6359,Copper Bonded Earthing Electrode,Material,Copper,3200,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6359,Copper Bonded Earthing Electrode,Diameter,40-80 mm,3200,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6360,Copper Earthing Electrode,Usage/Application,Earthing,13000,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6361,Copper Bonded Electrode,Usage/Application,Earthing purpose,10000,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6362,COPPER BONDED EARTHING ELECTRODE,Brand,LPS COPPER BONDED EARTHING ELECTRODES,5500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6363,40 Mm Copper Earthing Electrode,Usage/Application,Earthing purpose,12000,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6364,Earthing Copper Electrode,Usage/Application,Earthing purpose,12000,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6364,Earthing Copper Electrode,Material,Copper,12000,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6364,Earthing Copper Electrode,Diameter,30-40 mm,12000,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6365,Copper Earthing Electrode,Brand,Kirtirams,510,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6366,Kirtirams Earthing Electrode,Brand,Kirtirams,510,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6367,Industrial Copper Earthing Electrode,Material,Copper,510,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6367,Industrial Copper Earthing Electrode,Brand,Kirtirams,510,Kilogram
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6368,Copper Bonded Earth Rod,Size,1000 mm 2000 mm 3000 mm,400,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6368,Copper Bonded Earth Rod,Shape,Round,400,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6368,Copper Bonded Earth Rod,Diameter,"14 mm, 17 mm, 20 mm, 25 mm, 32 mm, 38 mm",400,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6369,Copper Bonded Rod,Usage/Application,Earthing,8000,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6370,Copper Earthing Electrode,Technique,Hot Rolled,7200,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6371,Electric Terminal Rod,Usage/Application,Geysers,8,Inch
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6371,Electric Terminal Rod,Material,SS 304,8,Inch
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6372,Pure Copper Earthing Electrode,Usage/Application,Earthing,2500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6372,Pure Copper Earthing Electrode,Material,Copper,2500,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6373,Heavy Duty Earthing Rod,Material,Copper,550,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6373,Heavy Duty Earthing Rod,Finishing,Polished,550,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6374,Copper Plated Earthing Electrode,Material,Copper,600,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6374,Copper Plated Earthing Electrode,Diameter,15-20 mm,600,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6375,Copper Earthing Electrode,Material,Copper,450,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6375,Copper Earthing Electrode,Diameter,12-15 mm,450,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6376,Gel Earthing Electrode,Type,Earthing Rod,600,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6376,Gel Earthing Electrode,Material,Copper,600,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6376,Gel Earthing Electrode,Diameter,15-20 mm,600,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6377,4 Meter Copper Earthing Electrode,Material,Copper,500,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6377,4 Meter Copper Earthing Electrode,Diameter,25-30 mm,500,Meter
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6378,Copper Bonded Earthing Rod,Material,Copper,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6379,Copper Bonded Earthing Electrode,Material,Copper,3700,no
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6379,Copper Bonded Earthing Electrode,Brand,Fast Earthing Enterprises,3700,no
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Model Number,SABOCBR,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Threading,As per requirement,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Usage/Application,Earthing and grounding,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Brand,SABO,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Color,COPPER,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Diameter,As per requirement,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6380,Copper Bonded Earthing Rod,Finishing,Copper shining,600,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Size,17mm dia 5 feet long,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Model Number,SABO CBR 1705,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Tensile Strength,700N/sq.mm,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Brand,SABO,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Material,Copper,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Color,Copper,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Shape,Rod,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Finishing,"Copper,Copper Bonded",500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6381,Copper Bonded Rod,Type,Rod,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6382,Earthing Electrodes,Material,Copper,5560,Piece
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6383,Copper Earthing Rod,Material,Copper,10,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6383,Copper Earthing Rod,Color,Copper,10,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6383,Copper Earthing Rod,Brand,KPS,10,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6383,Copper Earthing Rod,Design,Earthing Rod,10,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6384,Copper Bonded Solid Earthing Rod,Size,"17.2 mm,25 mm,32 mm",1250,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6385,Copper Bonded Earthing Electrodes,Diameter,14mm to 32mm,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6385,Copper Bonded Earthing Electrodes,Model Number,RKES,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6385,Copper Bonded Earthing Electrodes,Material,Copper,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6385,Copper Bonded Earthing Electrodes,Brand,Other,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6385,Copper Bonded Earthing Electrodes,Size,1 to 3 mtr,500,Number
Copper Earthing Electrode,"Voltage Stabilizers, Regulators, Ballasts & Electrical Power Controllers",6386,Chemical Earthing Electrodes,Material,Copper,3000,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6387,Chicken Embroidered Schiffli Palazzo,Kurti Style,Straight,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6387,Chicken Embroidered Schiffli Palazzo,Occasion,Casual wear,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Suit Style,Straight,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Color,Pink,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Fabric,Chanderi,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Product Type,Kurta Palazzo,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Salwar Type,Straight,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6388,designer kurta palazzo Suit set,Collection Name,Jaipur Kurti,1300,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6389,Chicken Embroidered Schiffli Palazzo,Brand,MERAHKI,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6389,Chicken Embroidered Schiffli Palazzo,Color,SEVEN COLORS AVAILABLE,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6389,Chicken Embroidered Schiffli Palazzo,Style,PALAZZO,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6389,Chicken Embroidered Schiffli Palazzo,Rayon,14KG,395,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6390,Ladies Solid Blue Cotton Palazzo,Bottom,Palazzos,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6390,Ladies Solid Blue Cotton Palazzo,Waist Size,24-38 Inch,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6390,Ladies Solid Blue Cotton Palazzo,Color,Blue,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6390,Ladies Solid Blue Cotton Palazzo,Fabric,Viscose,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6391,Ladies Solid Dark Pink Cotton Palazzo,Fabric,Cotton,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6391,Ladies Solid Dark Pink Cotton Palazzo,Waist Size,24-38 inch,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6391,Ladies Solid Dark Pink Cotton Palazzo,Color,Pink,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6391,Ladies Solid Dark Pink Cotton Palazzo,Bottom,Palazzos,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6392,Ladies Solid Purple Cotton Palazzo,Color,Purple,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6392,Ladies Solid Purple Cotton Palazzo,Size,S-XL,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6392,Ladies Solid Purple Cotton Palazzo,Fabric,Cotton,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6392,Ladies Solid Purple Cotton Palazzo,Pattern,Plain,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6393,Ladies Printed Black Cotton Palazzo,Waist Size,24-38 inch,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6393,Ladies Printed Black Cotton Palazzo,Fabric,Cotton,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6393,Ladies Printed Black Cotton Palazzo,Color,Black,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6394,Ladies Printed Dark Pink Cotton Palazzo,Color,Pink,399,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6395,Palazzo,Style,Palazzo Pants,210,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6395,Palazzo,Waist Size,30 to 34,210,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Collection Name,Jaipur Kurti,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Suit Style,Straight,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Color,Yellow Green,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Product Type,Kurta Palazzo,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Salwar Type,Palazzo,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6396,kurta palazzo suit set,Design,Jaipur Kurti,880,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Work,Printed,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Size,All Sizes,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Fabric,Cotton,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Suit Stitch Type,Stitched,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Suit Style,Straight,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Color,Red,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Brand,Jaipur Kurti,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Payment Terms,Advance,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Product Code,JKPLZ3510,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6397,kurti palazzo suit,Product Origin,Jaipur,900,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6398,Ladies Fashionable Palazzo,Pattern,Printed,260,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6399,Ladies Fancy Printed Palazzo,Pattern,Printed,260,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6400,Ladies Stylish Palazzo,Pattern,Printed,280,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6401,Ladies Georgette Palazzo,Fabric,Georgette,350,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6401,Ladies Georgette Palazzo,Pattern,Plain,350,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6402,Lycra Palazzo Pant,Appearance,Kurti Pants,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6402,Lycra Palazzo Pant,Design,Plain,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6402,Lycra Palazzo Pant,Mode Of Service,tranport or courier,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6402,Lycra Palazzo Pant,Product Type,palazzo,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6403,Ladies Palazzo,Appearance,Kurti pant,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6403,Ladies Palazzo,Product Type,Palazzo,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6403,Ladies Palazzo,Design,Fancy Pants,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6403,Ladies Palazzo,Mode Of Service,tranport and courier,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6404,Fancy Palazzo Pants,Appearance,casual,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6404,Fancy Palazzo Pants,Style,Palazzo Pants,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6404,Fancy Palazzo Pants,Product Type,palazzo,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6404,Fancy Palazzo Pants,Design,plain,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6404,Fancy Palazzo Pants,Mode Of Service,transport or courier,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6405,Women's Palazzo Pants,Appearance,Casual wear,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6405,Women's Palazzo Pants,Style,Palazzo Pants,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6405,Women's Palazzo Pants,Product Type,Palazzo,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6405,Women's Palazzo Pants,Mode Of Service,Transport and courier,230,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6406,Palazzo,Style,Palazzo Pants,350,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6407,Women's palazzo,Style,Women's plazzo,185,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6407,Women's palazzo,Size,"L,XL,XXL",185,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6407,Women's palazzo,Color,Red blue black white etc,185,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6408,Printed Palazzo,Product Type,Plazo,200,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6408,Printed Palazzo,Style,Plazo,200,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Color,black,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Style,Gold Print,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Brand,jaipuri skirts,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Bottom,boder,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Size,free size,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Design,printed.gold print,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Brand,"Jaipurki Skirts,Jaipuri Skirts",150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6409,Ladies Palazzo,Material,Rayon,150,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6410,Ladies Blue Plain Palazzo,Color,Blue,200,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6410,Ladies Blue Plain Palazzo,Pattern,Plain,200,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6411,Ladies Palazzo,Occasion,Party Wear,465,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6411,Ladies Palazzo,Pattern,Printed,465,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6411,Ladies Palazzo,Fabric,Cotton,465,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6411,Ladies Palazzo,Style,Palazzo Pants,465,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6412,Ladies Rayon Palazzo,Brand,Jaipuri Skirts,190,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6412,Ladies Rayon Palazzo,Color,All,190,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6412,Ladies Rayon Palazzo,Style,Gold Printed,190,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6413,Ladies Palazzo,Style,PALAZZO,250,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6413,Ladies Palazzo,Color,30 COLOURS,250,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6414,Rayon palazzo,Bottom,yes,220,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6414,Rayon palazzo,Brand,dtod,220,Piece
